"","X_id","dataCollectionDate","beachName","windSpeed","windDirection","airTemp","rain","rainAmount","waterTemp","waterFowl","waveAction","waterClarity","turbidity"
"12810",12810,"2019-08-27","Hanlan's Point Beach",17,"S",19,"No",NA,NA,NA,"None","None",NA
"12811",12811,"2019-08-27","Gibraltar Point Beach",17,"S",19,"No",NA,NA,NA,"None","None",NA
"12812",12812,"2019-08-27","Centre Island Beach",17,"S",19,"No",NA,NA,NA,"None","None",NA
"12813",12813,"2019-08-27","Ward's Island Beach",17,"S",19,"No",NA,NA,NA,"None","None",NA
"12814",12814,"2019-08-27","Cherry Beach",17,"S",19,"No",NA,17,NA,"HIGH","murky",NA
"12815",12815,"2019-08-27","Woodbine Beaches",17,"S",19,"No",NA,20,2,"HIGH","murky",NA
"12816",12816,"2019-08-27","Kew Balmy Beach",17,"S",19,"No",NA,20,14,"HIGH","murky",NA
"12817",12817,"2019-08-27","Bluffer's Beach Park",17,"S",19,"No",NA,18,NA,"HIGH","murky",NA
"12818",12818,"2020-07-11","Marie Curtis Park East Beach",11,"NW",23,"Yes",0,19,4,"NONE","cloudy",1.57
"12819",12819,"2020-07-11","Sunnyside Beach",11,"NW",23,"Yes",0,19,12,"NONE","cloudy",4.14
"12820",12820,"2020-07-11","Hanlan's Point Beach",11,"NW",23,"Yes",0,17,NA,"NONE","clear",NA
"12821",12821,"2020-07-11","Gibraltar Point Beach",11,"NW",23,"Yes",0,19,4,"NONE","clear",NA
"12822",12822,"2020-07-11","Centre Island Beach",11,"NW",23,"Yes",0,19,21,"NONE","clear",NA
"12823",12823,"2020-07-11","Ward's Island Beach",11,"NW",23,"Yes",0,19,NA,"NONE","clear",NA
"12824",12824,"2020-07-11","Cherry Beach",11,"NW",23,"Yes",0,18,3,"NONE","clear",NA
"12825",12825,"2020-07-11","Woodbine Beaches",11,"NW",23,"Yes",0,15,NA,"LOW","Cloudy",NA
"12826",12826,"2020-07-11","Kew Balmy Beach",11,"NW",23,"Yes",0,15,8,"LOW","Cloudy",NA
"12827",12827,"2020-07-11","Bluffer's Beach Park",11,"NW",23,"Yes",0,21,NA,"MOD","Cloudy",NA
"12828",12828,"2023-08-20","Marie Curtis Park East Beach",4,"W",14,"No",NA,11,NA,"NONE","clear",0.41
"12829",12829,"2023-08-20","Sunnyside Beach",4,"W",14,"No",NA,13,9,"NONE","clear",0.61
"12830",12830,"2023-08-20","Hanlan's Point Beach",4,"W",14,"No",NA,16,5,"LOW","Clear",NA
"12831",12831,"2023-08-20","Gibraltar Point Beach",4,"W",14,"No",NA,16,NA,"LOW","Clear",NA
"12832",12832,"2023-08-20","Centre Island Beach",4,"W",14,"No",NA,16,10,"NONE","Clear",NA
"12833",12833,"2023-08-20","Ward's Island Beach",4,"W",14,"No",NA,18,NA,"NONE","Clear",NA
"12834",12834,"2023-08-20","Cherry Beach",4,"W",14,"No",NA,18,NA,"LOW","Algea",NA
"12835",12835,"2023-08-20","Woodbine Beaches",4,"W",14,"No",NA,14,1,"NONE","Clear",NA
"12836",12836,"2023-08-20","Kew Balmy Beach",4,"W",14,"No",NA,13,42,"NONE","Clear",NA
"12837",12837,"2023-08-20","Bluffer's Beach Park",4,"W",14,"No",NA,11,4,"NONE","clear",NA
"12838",12838,"2023-08-21","Marie Curtis Park East Beach",11,"NW",22,"No",NA,11,NA,"NONE","Clear",0.44
"12839",12839,"2023-08-21","Sunnyside Beach",11,"NW",22,"No",NA,11,NA,"NONE","Clear",0.5
"12840",12840,"2023-08-21","Hanlan's Point Beach",11,"NW",22,"No",NA,12,NA,"NONE","Clear",NA
"12841",12841,"2023-08-21","Gibraltar Point Beach",11,"NW",22,"No",NA,14,NA,"NONE","Clear",NA
"12842",12842,"2023-08-21","Centre Island Beach",11,"NW",22,"No",NA,14,12,"NONE","Clear",NA
"12843",12843,"2023-08-21","Ward's Island Beach",11,"NW",22,"No",NA,16,NA,"NONE","Clear",NA
"12844",12844,"2023-08-21","Cherry Beach",11,"NW",22,"No",NA,18,NA,"NONE","Cloudy",NA
"12845",12845,"2023-08-21","Woodbine Beaches",11,"NW",22,"No",NA,9,49,"NONE","Clear",NA
"12846",12846,"2023-08-21","Kew Balmy Beach",11,"NW",22,"No",NA,9,17,"NONE","Clear",NA
"12847",12847,"2023-08-21","Bluffer's Beach Park",11,"NW",22,"No",NA,11,7,"NONE","Clear",NA
"12848",12848,"2024-06-13","Marie Curtis Park East Beach",4,"E",16,"No",NA,12,2,"NONE","clear",2.18
"12849",12849,"2024-06-13","Sunnyside Beach",4,"E",16,"No",NA,13,9,"NONE","clear",0.46
"12850",12850,"2024-06-13","Hanlan's Point Beach",4,"E",16,"No",NA,12,3,"LOW","clear",NA
"12851",12851,"2024-06-13","Gibraltar Point Beach",4,"E",16,"No",NA,13,NA,"LOW","clear",NA
"12852",12852,"2024-06-13","Centre Island Beach",4,"E",16,"No",NA,13,5,"LOW","clear",NA
"12853",12853,"2024-06-13","Ward's Island Beach",4,"E",16,"No",NA,13,NA,"LOW","clear",NA
"12854",12854,"2024-06-13","Cherry Beach",4,"E",16,"No",NA,14,3,"NONE","clear",NA
"12855",12855,"2024-06-13","Woodbine Beaches",4,"E",16,"No",NA,11,NA,"NONE","clear",NA
"12856",12856,"2024-06-13","Kew Balmy Beach",4,"E",16,"No",NA,11,NA,"NONE","clear",NA
"12857",12857,"2024-06-13","Bluffer's Beach Park",4,"E",16,"No",NA,10,NA,"LOW","cloudy",NA
"12858",12858,"2019-08-07","Marie Curtis Park East Beach",11,"NE",22,"Yes",5,16,4,"NONE","Murky",2.88
"12859",12859,"2019-08-07","Sunnyside Beach",11,"NE",22,"Yes",5,19,12,"NONE","Clear",2.08
"12860",12860,"2019-08-07","Hanlan's Point Beach",11,"NE",22,"Yes",5,17,3,"NONE","Clear",NA
"12861",12861,"2019-08-07","Gibraltar Point Beach",11,"NE",22,"Yes",5,18,NA,"NONE","Clear",NA
"12862",12862,"2019-08-07","Centre Island Beach",11,"NE",22,"Yes",5,18,1,"NONE","Clear",NA
"12863",12863,"2019-08-07","Ward's Island Beach",11,"NE",22,"Yes",5,20,NA,"MOD","Clear",NA
"12864",12864,"2019-08-07","Cherry Beach",11,"NE",22,"Yes",5,21,14,"NONE","Clear",NA
"12865",12865,"2019-08-07","Woodbine Beaches",11,"NE",22,"Yes",5,18,8,"NONE","Clear",NA
"12866",12866,"2019-08-07","Kew Balmy Beach",11,"NE",22,"Yes",5,18,12,"NONE","Clear",NA
"12867",12867,"2019-08-07","Bluffer's Beach Park",11,"NE",22,"Yes",5,18,2,"LOW","None",NA
"12868",12868,"2021-06-01","Marie Curtis Park East Beach",11,"SW",12,"No",NA,10,NA,"LOW","Clear, debris",1.35
"12869",12869,"2021-06-01","Sunnyside Beach",11,"SW",12,"No",NA,12,15,"NONE","Clear, debris",1.13
"12870",12870,"2021-06-01","Hanlan's Point Beach",11,"SW",12,"No",NA,10,NA,"NONE","Clear",NA
"12871",12871,"2021-06-01","Gibraltar Point Beach",11,"SW",12,"No",NA,10,NA,"NONE","Clear",NA
"12872",12872,"2021-06-01","Centre Island Beach",11,"SW",12,"No",NA,10,14,"NONE","Clear",NA
"12873",12873,"2021-06-01","Ward's Island Beach",11,"SW",12,"No",NA,10,28,"NONE","Clear",NA
"12874",12874,"2021-06-01","Cherry Beach",11,"SW",12,"No",NA,11,NA,"NONE","Clear",NA
"12875",12875,"2021-06-01","Woodbine Beaches",11,"SW",12,"No",NA,10,1,"LOW","Some algae",NA
"12876",12876,"2021-06-01","Kew Balmy Beach",11,"SW",12,"No",NA,10,4,"NONE","Some algae",NA
"12877",12877,"2021-06-01","Bluffer's Beach Park",11,"SW",12,"No",NA,8,25,"NONE","Clear",NA
"12878",12878,"2022-06-22","Marie Curtis Park East Beach",4,"SW",16,"No",NA,11,NA,"NONE","clear",0.46
"12879",12879,"2022-06-22","Sunnyside Beach",4,"SW",16,"No",NA,13,6,"NONE","clear",0.67
"12880",12880,"2022-06-22","Hanlan's Point Beach",4,"SW",16,"No",NA,12,1,"NONE","clear",NA
"12881",12881,"2022-06-22","Gibraltar Point Beach",4,"SW",16,"No",NA,16,NA,"NONE","clear",NA
"12882",12882,"2022-06-22","Centre Island Beach",4,"SW",16,"No",NA,16,NA,"NONE","clear",NA
"12883",12883,"2022-06-22","Ward's Island Beach",4,"SW",16,"No",NA,15,NA,"NONE","clear",NA
"12884",12884,"2022-06-22","Cherry Beach",4,"SW",16,"No",NA,14,2,"NONE","clear",NA
"12885",12885,"2022-06-22","Woodbine Beaches",4,"SW",16,"No",NA,10,5,"NONE","clear",NA
"12886",12886,"2022-06-22","Kew Balmy Beach",4,"SW",16,"No",NA,10,63,"NONE","clear",NA
"12887",12887,"2022-06-22","Bluffer's Beach Park",4,"SW",16,"No",NA,9,10,"NONE","clear",NA
"12888",12888,"2024-05-21","Marie Curtis Park East Beach",9,"SE",18,"No",NA,17,NA,"NONE","cloudy",2.32
"12889",12889,"2024-05-21","Sunnyside Beach",9,"SE",18,"No",NA,18,NA,"NONE","clear",1.9
"12890",12890,"2024-05-21","Hanlan's Point Beach",9,"SE",18,"No",NA,16,NA,"NONE","clear",NA
"12891",12891,"2024-05-21","Gibraltar Point Beach",9,"SE",18,"No",NA,16,NA,"NONE","clear",NA
"12892",12892,"2024-05-21","Centre Island Beach",9,"SE",18,"No",NA,16,NA,"NONE","clear",NA
"12893",12893,"2024-05-21","Ward's Island Beach",9,"SE",18,"No",NA,17,NA,"NONE","clear",NA
"12894",12894,"2024-05-21","Cherry Beach",9,"SE",18,"No",NA,18,4,"NONE","clear",NA
"12895",12895,"2024-05-21","Woodbine Beaches",9,"SE",18,"No",NA,15,12,"NONE","clear",NA
"12896",12896,"2024-05-21","Kew Balmy Beach",9,"SE",18,"No",NA,15,41,"NONE","clear",NA
"12897",12897,"2024-05-21","Bluffer's Beach Park",9,"SE",18,"No",NA,15,16,"NONE","clear",NA
"12898",12898,"2024-08-09","Marie Curtis Park East Beach",15,"E",22,"No",NA,24,13,"NONE","cloudy",2.4
"12899",12899,"2024-08-09","Sunnyside Beach",15,"E",22,"No",NA,23,22,"LOW","cloudy",0.63
"12900",12900,"2024-08-09","Hanlan's Point Beach",15,"E",22,"No",NA,21,20,"NONE","cloudy",NA
"12901",12901,"2024-08-09","Gibraltar Point Beach",15,"E",22,"No",NA,22,NA,"MOD","murky",NA
"12902",12902,"2024-08-09","Centre Island Beach",15,"E",22,"No",NA,23,17,"NONE","murky",NA
"12903",12903,"2024-08-09","Ward's Island Beach",15,"E",22,"No",NA,22,8,"LOW","murky",NA
"12904",12904,"2024-08-09","Cherry Beach",15,"E",22,"No",NA,23,40,"NONE","cloudy",NA
"12905",12905,"2024-08-09","Woodbine Beaches",15,"E",22,"No",NA,21,NA,"LOW","murky",NA
"12906",12906,"2024-08-09","Kew Balmy Beach",15,"E",22,"No",NA,20,18,"LOW","murky",NA
"12907",12907,"2024-08-09","Bluffer's Beach Park",15,"E",22,"No",NA,21,36,"MOD","murky",NA
"12908",12908,"2018-08-30","Marie Curtis Park East Beach",18,"NW",16,"No",NA,21,9,"LOW","clear",0.47
"12909",12909,"2018-08-30","Sunnyside Beach",18,"NW",16,"No",NA,12,8,"LOW","clear",0.62
"12910",12910,"2018-08-30","Hanlan's Point Beach",18,"NW",16,"No",NA,9,2,"LOW","clear",NA
"12911",12911,"2018-08-30","Gibraltar Point Beach",18,"NW",16,"No",NA,14,3,"LOW","clear",NA
"12912",12912,"2018-08-30","Centre Island Beach",18,"NW",16,"No",NA,15,7,"LOW","clear",NA
"12913",12913,"2018-08-30","Ward's Island Beach",18,"NW",16,"No",NA,11,1,"LOW","cloudy",NA
"12914",12914,"2018-08-30","Cherry Beach",18,"NW",16,"No",NA,18,5,"LOW","clear",NA
"12915",12915,"2018-08-30","Woodbine Beaches",18,"NW",16,"No",NA,11,23,"LOW","clear",NA
"12916",12916,"2018-08-30","Kew Balmy Beach",18,"NW",16,"No",NA,11,27,"LOW","clear",NA
"12917",12917,"2018-08-30","Bluffer's Beach Park",18,"NW",16,"No",NA,12,27,"LOW","clear",NA
"12918",12918,"2019-05-21","Marie Curtis Park East Beach",13,"SW",10,"No",NA,10,10,"LOW","Clear",0.87
"12919",12919,"2019-05-21","Sunnyside Beach",13,"SW",10,"No",NA,9,10,"LOW","Clear",0.96
"12920",12920,"2019-05-21","Hanlan's Point Beach",13,"SW",10,"No",NA,10,18,"LOW","Murky",NA
"12921",12921,"2019-05-21","Gibraltar Point Beach",13,"SW",10,"No",NA,6,23,"LOW","Clear",NA
"12922",12922,"2019-05-21","Centre Island Beach",13,"SW",10,"No",NA,11,14,"LOW","Cloudy",NA
"12923",12923,"2019-05-21","Ward's Island Beach",13,"SW",10,"No",NA,10,NA,"LOW","Murky",NA
"12924",12924,"2019-05-21","Cherry Beach",13,"SW",10,"No",NA,8,3,"LOW","Mukry",NA
"12925",12925,"2019-05-21","Woodbine Beaches",13,"SW",10,"No",NA,7,2,"LOW","Clear",NA
"12926",12926,"2019-05-21","Kew Balmy Beach",13,"SW",10,"No",NA,7,5,"LOW","Clear",NA
"12927",12927,"2019-05-21","Bluffer's Beach Park",13,"SW",10,"No",NA,7,NA,"LOW","Clear",NA
"12928",12928,"2019-06-04","Marie Curtis Park East Beach",9,"SW",9,"No",NA,7,NA,"LOW","Murky",0.75
"12929",12929,"2019-06-04","Sunnyside Beach",9,"SW",9,"No",NA,7,20,"LOW","Clear",0.76
"12930",12930,"2019-06-04","Hanlan's Point Beach",9,"SW",9,"No",NA,NA,NA,"LOW","Clear",NA
"12931",12931,"2019-06-04","Gibraltar Point Beach",9,"SW",9,"No",NA,NA,1,"LOW","Clear",NA
"12932",12932,"2019-06-04","Centre Island Beach",9,"SW",9,"No",NA,NA,4,"LOW","Clear",NA
"12933",12933,"2019-06-04","Ward's Island Beach",9,"SW",9,"No",NA,NA,1,"LOW","Murky",NA
"12934",12934,"2019-06-04","Cherry Beach",9,"SW",9,"No",NA,NA,2,"LOW","Clear",NA
"12935",12935,"2019-06-04","Woodbine Beaches",9,"SW",9,"No",NA,6,3,"LOW","Clear",NA
"12936",12936,"2019-06-04","Kew Balmy Beach",9,"SW",9,"No",NA,6,14,"LOW","Clear",NA
"12937",12937,"2019-06-04","Bluffer's Beach Park",9,"SW",9,"No",NA,8,2,"LOW","Clear",NA
"12938",12938,"2019-07-07","Marie Curtis Park East Beach",18,"NE",20,"Yes",1,14,NA,"HIGH","Murky",8.17
"12939",12939,"2019-07-07","Sunnyside Beach",18,"NE",20,"Yes",1,16,NA,"LOW","Clear",2.35
"12940",12940,"2019-07-07","Hanlan's Point Beach",18,"NE",20,"Yes",1,16,NA,"LOW","Clear",NA
"12941",12941,"2019-07-07","Gibraltar Point Beach",18,"NE",20,"Yes",1,17,NA,"MOD","Murky",NA
"12942",12942,"2019-07-07","Centre Island Beach",18,"NE",20,"Yes",1,17,24,"MOD","Clear",NA
"12943",12943,"2019-07-07","Ward's Island Beach",18,"NE",20,"Yes",1,19,NA,"LOW","Cloudy",NA
"12944",12944,"2019-07-07","Cherry Beach",18,"NE",20,"Yes",1,18,NA,"MOD","Clear",NA
"12945",12945,"2019-07-07","Woodbine Beaches",18,"NE",20,"Yes",1,22,9,"HIGH","Murky",NA
"12946",12946,"2019-07-07","Kew Balmy Beach",18,"NE",20,"Yes",1,22,NA,"HIGH","Murky",NA
"12947",12947,"2019-07-07","Bluffer's Beach Park",18,"NE",20,"Yes",1,20,NA,"HIGH","Murky, twigs",NA
"12948",12948,"2020-06-25","Marie Curtis Park East Beach",8,"W",14,"No",NA,8,NA,"NONE","Clear",0.67
"12949",12949,"2020-06-25","Sunnyside Beach",8,"W",14,"No",NA,6,3,"NONE","Clear",0.7
"12950",12950,"2020-06-25","Hanlan's Point Beach",8,"W",14,"No",NA,9,NA,"LOW","Clear",NA
"12951",12951,"2020-06-25","Gibraltar Point Beach",8,"W",14,"No",NA,10,NA,"LOW","Clear",NA
"12952",12952,"2020-06-25","Centre Island Beach",8,"W",14,"No",NA,14,NA,"LOW","Clear",NA
"12953",12953,"2020-06-25","Ward's Island Beach",8,"W",14,"No",NA,17,NA,"LOW","Clear",NA
"12954",12954,"2020-06-25","Cherry Beach",8,"W",14,"No",NA,18,35,"LOW","Clear",NA
"12955",12955,"2020-06-25","Woodbine Beaches",8,"W",14,"No",NA,8,NA,"LOW","Clear",NA
"12956",12956,"2020-06-25","Kew Balmy Beach",8,"W",14,"No",NA,8,6,"LOW","Clear",NA
"12957",12957,"2020-06-25","Bluffer's Beach Park",8,"W",14,"No",NA,6,15,"MOD","Clear",NA
"12958",12958,"2021-05-31","Marie Curtis Park East Beach",8,"NW",11,"No",NA,8,5,"NONE","Clear",0.84
"12959",12959,"2021-05-31","Sunnyside Beach",8,"NW",11,"No",NA,10,18,"NONE","Clear",0.92
"12960",12960,"2021-05-31","Hanlan's Point Beach",8,"NW",11,"No",NA,NA,NA,"None","None",NA
"12961",12961,"2021-05-31","Gibraltar Point Beach",8,"NW",11,"No",NA,NA,NA,"None","None",NA
"12962",12962,"2021-05-31","Centre Island Beach",8,"NW",11,"No",NA,NA,NA,"None","None",NA
"12963",12963,"2021-05-31","Ward's Island Beach",8,"NW",11,"No",NA,NA,NA,"None","None",NA
"12964",12964,"2021-05-31","Cherry Beach",8,"NW",11,"No",NA,6,NA,"NONE","Clear",NA
"12965",12965,"2021-05-31","Woodbine Beaches",8,"NW",11,"No",NA,8,NA,"NONE","Murky with algae",NA
"12966",12966,"2021-05-31","Kew Balmy Beach",8,"NW",11,"No",NA,6,NA,"NONE","Cloudy",NA
"12967",12967,"2021-05-31","Bluffer's Beach Park",8,"NW",11,"No",NA,4,NA,"NONE","Clear",NA
"12968",12968,"2021-08-20","Marie Curtis Park East Beach",11,"NW",20,"No",NA,18,7,"NONE","Clear",1.28
"12969",12969,"2021-08-20","Sunnyside Beach",11,"NW",20,"No",NA,17,52,"NONE","Clear",1.04
"12970",12970,"2021-08-20","Hanlan's Point Beach",11,"NW",20,"No",NA,20,NA,"NONE","Clear",NA
"12971",12971,"2021-08-20","Gibraltar Point Beach",11,"NW",20,"No",NA,20,NA,"NONE","Clear",NA
"12972",12972,"2021-08-20","Centre Island Beach",11,"NW",20,"No",NA,20,NA,"NONE","Clear",NA
"12973",12973,"2021-08-20","Ward's Island Beach",11,"NW",20,"No",NA,20,NA,"NONE","Clear",NA
"12974",12974,"2021-08-20","Cherry Beach",11,"NW",20,"No",NA,22,NA,"NONE","Clear",NA
"12975",12975,"2021-08-20","Woodbine Beaches",11,"NW",20,"No",NA,21,NA,"NONE","Clear with some algae",NA
"12976",12976,"2021-08-20","Kew Balmy Beach",11,"NW",20,"No",NA,21,17,"NONE","Clear",NA
"12977",12977,"2021-08-20","Bluffer's Beach Park",11,"NW",20,"No",NA,22,1,"NONE","Clear",NA
"12978",12978,"2023-08-16","Marie Curtis Park East Beach",15,"N",19,"Yes",0,20,7,"NONE","murky",6.25
"12979",12979,"2023-08-16","Sunnyside Beach",15,"N",19,"Yes",0,20,NA,"NONE","clear",0.47
"12980",12980,"2023-08-16","Hanlan's Point Beach",15,"N",19,"Yes",0,19,NA,"LOW","clear",NA
"12981",12981,"2023-08-16","Gibraltar Point Beach",15,"N",19,"Yes",0,16,NA,"NONE","clear",NA
"12982",12982,"2023-08-16","Centre Island Beach",15,"N",19,"Yes",0,16,NA,"NONE","clear",NA
"12983",12983,"2023-08-16","Ward's Island Beach",15,"N",19,"Yes",0,18,NA,"NONE","clear",NA
"12984",12984,"2023-08-16","Cherry Beach",15,"N",19,"Yes",0,17,5,"NONE","clear",NA
"12985",12985,"2023-08-16","Woodbine Beaches",15,"N",19,"Yes",0,18,57,"NONE","Clear",NA
"12986",12986,"2023-08-16","Kew Balmy Beach",15,"N",19,"Yes",0,18,2,"NONE","Clear",NA
"12987",12987,"2023-08-16","Bluffer's Beach Park",15,"N",19,"Yes",0,19,6,"NONE","Cloudy",NA
"12988",12988,"2024-05-26","Marie Curtis Park East Beach",11,"N",14,"Yes",7,14,9,"NONE","Clear",0.72
"12989",12989,"2024-05-26","Sunnyside Beach",11,"N",14,"Yes",7,15,2,"NONE","Clear",0.83
"12990",12990,"2024-05-26","Hanlan's Point Beach",11,"N",14,"Yes",7,13,NA,"NONE","Clear",NA
"12991",12991,"2024-05-26","Gibraltar Point Beach",11,"N",14,"Yes",7,13,NA,"NONE","Cloudy",NA
"12992",12992,"2024-05-26","Centre Island Beach",11,"N",14,"Yes",7,13,4,"NONE","Clear",NA
"12993",12993,"2024-05-26","Ward's Island Beach",11,"N",14,"Yes",7,13,NA,"NONE","Clear",NA
"12994",12994,"2024-05-26","Cherry Beach",11,"N",14,"Yes",7,12,26,"NONE","Clear",NA
"12995",12995,"2024-05-26","Woodbine Beaches",11,"N",14,"Yes",7,13,NA,"NONE","Cloudy",NA
"12996",12996,"2024-05-26","Kew Balmy Beach",11,"N",14,"Yes",7,13,10,"NONE","Cloudy",NA
"12997",12997,"2024-05-26","Bluffer's Beach Park",11,"N",14,"Yes",7,14,20,"NONE","Cloudy",NA
"12998",12998,"2024-08-04","Marie Curtis Park East Beach",13,"NW",21,"No",NA,23,NA,"NONE","clear",1.11
"12999",12999,"2024-08-04","Sunnyside Beach",13,"NW",21,"No",NA,24,31,"NONE","clear",1.13
"13000",13000,"2024-08-04","Hanlan's Point Beach",13,"NW",21,"No",NA,23,NA,"NONE","clear",NA
"13001",13001,"2024-08-04","Gibraltar Point Beach",13,"NW",21,"No",NA,22,NA,"NONE","clear",NA
"13002",13002,"2024-08-04","Centre Island Beach",13,"NW",21,"No",NA,24,NA,"NONE","clear",NA
"13003",13003,"2024-08-04","Ward's Island Beach",13,"NW",21,"No",NA,23,NA,"NONE","clear",NA
"13004",13004,"2024-08-04","Cherry Beach",13,"NW",21,"No",NA,25,NA,"NONE","clear",NA
"13005",13005,"2024-08-04","Woodbine Beaches",13,"NW",21,"No",NA,20,NA,"NONE","Clear ",NA
"13006",13006,"2024-08-04","Kew Balmy Beach",13,"NW",21,"No",NA,20,23,"NONE","Clear",NA
"13007",13007,"2024-08-04","Bluffer's Beach Park",13,"NW",21,"No",NA,21,2,"NONE","Clear",NA
"13008",13008,"2024-08-05","Marie Curtis Park East Beach",22,"NE",22,"No",NA,21,9,"NONE","Clear",1.11
"13009",13009,"2024-08-05","Sunnyside Beach",22,"NE",22,"No",NA,21,29,"NONE","Clear but with debris and algae ",0.94
"13010",13010,"2024-08-05","Hanlan's Point Beach",22,"NE",22,"No",NA,22,12,"NONE","Clear",NA
"13011",13011,"2024-08-05","Gibraltar Point Beach",22,"NE",22,"No",NA,22,NA,"NONE","Clear",NA
"13012",13012,"2024-08-05","Centre Island Beach",22,"NE",22,"No",NA,23,7,"NONE","Clear",NA
"13013",13013,"2024-08-05","Ward's Island Beach",22,"NE",22,"No",NA,24,3,"NONE","Clear ",NA
"13014",13014,"2024-08-05","Cherry Beach",22,"NE",22,"No",NA,24,2,"NONE","Clear ",NA
"13015",13015,"2024-08-05","Woodbine Beaches",22,"NE",22,"No",NA,20,NA,"NONE","clear",NA
"13016",13016,"2024-08-05","Kew Balmy Beach",22,"NE",22,"No",NA,20,1,"LOW","clear",NA
"13017",13017,"2024-08-05","Bluffer's Beach Park",22,"NE",22,"No",NA,19,17,"NONE","cloudy",NA
"13018",13018,"2024-08-06","Marie Curtis Park East Beach",15,"NE",19,"Yes",7,23,NA,"NONE","Murky",3.54
"13019",13019,"2024-08-06","Sunnyside Beach",15,"NE",19,"Yes",7,23,NA,"NONE","Murky",0.9
"13020",13020,"2024-08-06","Hanlan's Point Beach",15,"NE",19,"Yes",7,21,NA,"LOW","Clear",NA
"13021",13021,"2024-08-06","Gibraltar Point Beach",15,"NE",19,"Yes",7,22,NA,"HIGH","Clear",NA
"13022",13022,"2021-06-19","Marie Curtis Park East Beach",16,"NW",20,"Yes",13,8,2,"MOD","Clear",1.26
"13023",13023,"2021-06-19","Sunnyside Beach",16,"NW",20,"Yes",13,9,20,"MOD","Clear",0.88
"13024",13024,"2021-06-19","Hanlan's Point Beach",16,"NW",20,"Yes",13,16,NA,"NONE","Clear",NA
"13025",13025,"2021-06-19","Gibraltar Point Beach",16,"NW",20,"Yes",13,16,NA,"NONE","Clear",NA
"13026",13026,"2021-06-19","Centre Island Beach",16,"NW",20,"Yes",13,16,NA,"NONE","Clear",NA
"13027",13027,"2021-06-19","Ward's Island Beach",16,"NW",20,"Yes",13,16,NA,"NONE","Clear",NA
"13028",13028,"2021-06-19","Cherry Beach",16,"NW",20,"Yes",13,16,NA,"NONE","Clear",NA
"13029",13029,"2021-06-19","Woodbine Beaches",16,"NW",20,"Yes",13,5,NA,"NONE","Clear",NA
"13030",13030,"2021-06-19","Kew Balmy Beach",16,"NW",20,"Yes",13,5,41,"NONE","Clear",NA
"13031",13031,"2021-06-19","Bluffer's Beach Park",16,"NW",20,"Yes",13,5,NA,"NONE","Clear",NA
"13032",13032,"2023-08-11","Marie Curtis Park East Beach",13,"NW",17,"Yes",2,20,3,"NONE","clear",1.42
"13033",13033,"2023-08-11","Sunnyside Beach",13,"NW",17,"Yes",2,20,5,"NONE","clear",0.85
"13034",13034,"2023-08-11","Hanlan's Point Beach",13,"NW",17,"Yes",2,18,10,"LOW","Clear",NA
"13035",13035,"2023-08-11","Gibraltar Point Beach",13,"NW",17,"Yes",2,19,NA,"NONE","Clear",NA
"13036",13036,"2023-08-11","Centre Island Beach",13,"NW",17,"Yes",2,19,12,"NONE","Clear",NA
"13037",13037,"2023-08-11","Ward's Island Beach",13,"NW",17,"Yes",2,19,NA,"NONE","Clear",NA
"13038",13038,"2023-08-11","Cherry Beach",13,"NW",17,"Yes",2,20,NA,"NONE","Clear",NA
"13039",13039,"2023-08-11","Woodbine Beaches",13,"NW",17,"Yes",2,20,7,"NONE","Clear",NA
"13040",13040,"2023-08-11","Kew Balmy Beach",13,"NW",17,"Yes",2,20,54,"NONE","Clear",NA
"13041",13041,"2023-08-11","Bluffer's Beach Park",13,"NW",17,"Yes",2,18,9,"NONE","Clear",NA
"13042",13042,"2023-08-15","Marie Curtis Park East Beach",30,"NE",19,"Yes",NA,18,7,"HIGH","Murky, Algae, Debris",162
"13043",13043,"2023-08-15","Sunnyside Beach",30,"NE",19,"Yes",NA,17,19,"LOW","Clear",1.11
"13044",13044,"2023-08-15","Hanlan's Point Beach",30,"NE",19,"Yes",NA,14,7,"NONE","Clear",NA
"13045",13045,"2023-08-15","Gibraltar Point Beach",30,"NE",19,"Yes",NA,15,NA,"LOW","Clear",NA
"13046",13046,"2023-08-15","Centre Island Beach",30,"NE",19,"Yes",NA,17,38,"NONE","Clear",NA
"13047",13047,"2023-08-15","Ward's Island Beach",30,"NE",19,"Yes",NA,18,1,"NONE","Clear",NA
"13048",13048,"2023-08-15","Cherry Beach",30,"NE",19,"Yes",NA,18,NA,"NONE","Cloudy",NA
"13049",13049,"2023-08-15","Woodbine Beaches",30,"NE",19,"Yes",NA,18,25,"HIGH","Cloudy",NA
"13050",13050,"2023-08-15","Kew Balmy Beach",30,"NE",19,"Yes",NA,18,73,"MOD","Cloudy",NA
"13051",13051,"2023-08-15","Bluffer's Beach Park",30,"NE",19,"Yes",NA,16,3,"HIGH","Murky",NA
"13052",13052,"2024-07-18","Marie Curtis Park East Beach",26,"NW",17,"No",NA,19,NA,"NONE","Murky, bird feathers",11.2
"13053",13053,"2024-07-18","Sunnyside Beach",26,"NW",17,"No",NA,20,41,"NONE","Murky, heavy debris at shore",3.15
"13054",13054,"2024-07-18","Hanlan's Point Beach",26,"NW",17,"No",NA,18,NA,"NONE","Murky",NA
