tfs_alarm_time,tfs_arrival_time,area_of_origin,civilian_casualties,estimated_dollar_loss,extent_of_fire,fire_alarm_system_presence,ignition_source,smoke_alarm_at_fire_origin,sprinkler_system_operation,time_diff
2019-12-21T10:16:05Z,2019-12-21T10:21:39Z,84,0,4000,1 ,P,81,PO,P,5.56666666666667
2019-12-21T10:39:42Z,2019-12-21T10:46:13Z,24,1,5000,2 ,P,11,PO,P,6.51666666666667
2020-02-06T07:44:15Z,2020-02-06T07:49:37Z,24,0,10000,2 ,P,11,PO,PO,5.36666666666667
2020-02-10T13:22:40Z,2020-02-10T13:27:56Z,74,0,0,2 ,P,92,N,P,5.26666666666667
2020-02-10T02:02:09Z,2020-02-10T02:07:08Z,44,0,0,2 ,P,71,P,PO,4.98333333333333
2020-05-20T00:28:11Z,2020-05-20T00:32:52Z,24,1,100,1 ,P,12,P,N,4.68333333333333
2020-04-10T11:44:37Z,2020-04-10T11:49:27Z,24,0,7500,1 ,N,14,N,N,4.83333333333333
2020-04-09T12:58:12Z,2020-04-09T13:01:30Z,24,0,2000,2 ,P,11,PO,N,3.3
2020-04-10T03:45:28Z,2020-04-10T03:52:31Z,64,0,20000,9 ,P,55,P,P,7.05
2021-10-20T08:34:31Z,2021-10-20T08:39:57Z,64,0,1000,1 ,P,83,P,N,5.43333333333333
2020-03-07T19:33:26Z,2020-03-07T19:38:11Z,24,0,50000,1 ,P,19,P,N,4.75
2020-03-07T19:36:09Z,2020-03-07T19:42:17Z,24,0,30000,2 ,P,11,PO,P,6.13333333333333
2020-03-07T20:49:44Z,2020-03-07T20:53:59Z,27,0,25000,2 ,P,43,PO,N,4.25
2020-03-08T16:30:30Z,2020-03-08T16:33:56Z,64,0,0,2 ,P,71,P,P,3.43333333333333
2020-03-09T00:15:01Z,2020-03-09T00:20:18Z,13,0,1000,1 ,P,33,PO,P,5.28333333333333
2020-03-09T05:14:18Z,2020-03-09T05:19:12Z,64,0,2000,2 ,P,71,P,P,4.9
2020-11-03T08:30:23Z,2020-11-03T08:34:52Z,34,0,1,1 ,P,75,PO,N,4.48333333333333
2020-02-14T10:32:38Z,2020-02-14T10:38:17Z,22,0,200,1 ,P,34,PO,N,5.65
2019-12-20T20:26:39Z,2019-12-20T20:31:01Z,11,0,300,2 ,P,76,PO,P,4.36666666666667
2021-04-11T08:03:15Z,2021-04-11T08:06:37Z,22,0,500,2 ,N,49,PO,N,3.36666666666667
2020-08-28T16:30:01Z,2020-08-28T16:36:04Z,44,0,10000,2 ,P,93,PO,P,6.05
2020-08-28T16:55:25Z,2020-08-28T16:57:50Z,11,0,1000,1 ,P,30,P,P,2.41666666666667
2020-08-28T19:59:49Z,2020-08-28T20:03:34Z,22,1,50000,2 ,P,13,PO,PO,3.75
2021-11-23T09:32:13Z,2021-11-23T09:37:00Z,22,0,75,1 ,P,71,P,P,4.78333333333333
2020-08-29T14:29:19Z,2020-08-29T14:32:49Z,24,1,200,1 ,N,11,P,N,3.5
2020-08-31T12:24:11Z,2020-08-31T12:26:32Z,44,0,0,1 ,P,92,PO,PO,2.35
2021-05-01T16:14:19Z,2021-05-01T16:19:13Z,24,0,250,1 ,N,11,PO,N,4.9
2020-08-30T02:05:17Z,2020-08-30T02:11:20Z,64,0,5000,1 ,N,71,P,N,6.05
2020-08-30T20:28:43Z,2020-08-30T20:33:04Z,24,0,2500,2 ,P,11,N,N,4.35
2020-08-31T21:43:54Z,2020-08-31T21:50:47Z,21,0,100000,2 ,P,71,PO,PO,6.88333333333333
2020-08-21T20:53:13Z,2020-08-21T20:56:19Z,72,0,10000,2 ,P,29,PO,N,3.1
2020-08-22T20:54:19Z,2020-08-22T21:02:00Z,64,2,80000,3 ,P,14,PO,P,7.68333333333333
2020-08-23T10:14:12Z,2020-08-23T10:17:40Z,79,0,500,2 ,P,71,N,PO,3.46666666666667
2020-09-07T10:58:15Z,2020-09-07T11:02:41Z,31,0,1000,2 ,P,84,PO,P,4.43333333333333
2019-12-13T16:52:07Z,2019-12-13T16:57:26Z,62,0,500,1 ,P,73,N,P,5.31666666666667
2019-12-13T22:30:02Z,2019-12-13T22:35:33Z,27,0,50000,2 ,P,43,PO,P,5.51666666666667
2020-03-22T19:07:45Z,2020-03-22T19:12:12Z,27,0,300,1 ,P,26,P,N,4.45
2021-04-23T06:48:22Z,2021-04-23T06:54:50Z,64,0,50000,2 ,P,71,PO,P,6.46666666666667
2020-02-16T09:25:42Z,2020-02-16T09:28:59Z,55,0,1000,2 ,P,83,PO,P,3.28333333333333
2020-02-16T09:53:27Z,2020-02-16T09:57:44Z,24,0,1000,1 ,N,49,N,N,4.28333333333333
2020-02-16T11:19:27Z,2020-02-16T11:25:05Z,24,0,20000,2 ,N,12,PO,N,5.63333333333333
2020-02-17T01:23:15Z,2020-02-17T01:27:57Z,61,0,10000,2 ,N,77,N,N,4.7
2020-01-15T22:12:40Z,2020-01-15T22:16:15Z,35,0,50000,1 ,P,52,PO,PO,3.58333333333333
2021-04-09T23:32:37Z,2021-04-09T23:36:27Z,61,0,2500,9 ,N,30,N,N,3.83333333333333
2020-01-15T14:17:29Z,2020-01-15T14:21:12Z,25,0,11200,3 ,P,93,PO,PO,3.71666666666667
2021-04-10T02:07:20Z,2021-04-10T02:12:17Z,21,0,100000,3 ,P,28,PO,N,4.95
2020-01-02T15:17:32Z,2020-01-02T15:22:32Z,22,0,75000,4 ,P,76,P,N,5
2020-09-05T19:45:02Z,2020-09-05T19:51:57Z,24,0,300,1 ,P,13,PO,P,6.91666666666667
2020-09-05T20:08:04Z,2020-09-05T20:11:45Z,27,0,1000,1 ,P,45,PO,P,3.68333333333333
2019-12-21T00:47:36Z,2019-12-21T00:53:23Z,55,0,5000,2 ,P,28,PO,PO,5.78333333333333
2021-10-19T16:57:06Z,2021-10-19T17:02:19Z,62,0,25000,9 ,N,73,PO,N,5.21666666666667
2020-02-07T13:57:29Z,2020-02-07T14:01:44Z,22,0,100000,3 ,P,83,PO,N,4.25
2020-02-07T18:32:41Z,2020-02-07T18:39:01Z,21,0,5000,1 ,P,71,PO,N,6.33333333333333
2021-04-29T21:05:32Z,2021-04-29T21:10:50Z,27,0,10000,1 ,P,43,PO,N,5.3
2020-02-26T09:38:25Z,2020-02-26T09:43:00Z,24,0,30000,2 ,N,13,N,N,4.58333333333333
2019-12-18T22:41:21Z,2019-12-18T22:45:05Z,21,2,5000,2 ,P,53,PO,N,3.73333333333333
2020-01-06T23:04:30Z,2020-01-06T23:10:06Z,24,0,4000,1 ,N,24,PO,N,5.6
2020-03-14T21:08:10Z,2020-03-14T21:12:37Z,42,0,0,1 ,P,71,P,P,4.45
2020-03-14T22:15:51Z,2020-03-14T22:18:17Z,24,0,1500,1 ,P,32,PO,P,2.43333333333333
2020-01-01T02:03:17Z,2020-01-01T02:07:19Z,21,0,50000,2 ,P,29,P,N,4.03333333333333
2020-03-24T14:28:33Z,2020-03-24T14:32:00Z,42,0,1000,1 ,N,29,N,N,3.45
2020-02-03T04:08:56Z,2020-02-03T04:14:15Z,21,0,5000,1 ,P,34,PO,N,5.31666666666667
2020-02-13T19:29:29Z,2020-02-13T19:33:54Z,22,0,1,1 ,P,71,P,P,4.41666666666667
2020-02-04T20:32:34Z,2020-02-04T20:35:04Z,24,0,0,1 ,P,11,PO,N,2.5
2020-02-04T22:08:32Z,2020-02-04T22:12:15Z,43,0,1000,2 ,P,71,PO,PO,3.71666666666667
2020-02-03T17:15:14Z,2020-02-03T17:21:06Z,74,0,25000,2 ,N,34,N,N,5.86666666666667
2020-02-11T13:06:07Z,2020-02-11T13:09:36Z,11,0,1000,2 ,P,77,PO,N,3.48333333333333
2020-02-11T20:12:20Z,2020-02-11T20:17:19Z,27,0,8000,1 ,P,43,P,N,4.98333333333333
2020-04-02T06:37:52Z,2020-04-02T06:42:18Z,55,0,1000,1 ,P,84,PO,P,4.43333333333333
2019-12-20T20:18:23Z,2019-12-20T20:21:50Z,59,0,50000,2 ,P,30,PO,PO,3.45
2021-10-12T19:48:16Z,2021-10-12T19:54:18Z,19,0,25000,4 ,N,77,P,N,6.03333333333333
2021-10-12T23:59:10Z,2021-10-13T00:04:44Z,64,0,2003,1 ,P,71,PO,P,5.56666666666667
2019-12-16T17:14:12Z,2019-12-16T17:18:56Z,24,0,500,2 ,P,11,P,N,4.73333333333333
2019-12-31T14:33:14Z,2019-12-31T14:39:11Z,24,0,100,1 ,P,13,N,P,5.95
2020-01-01T00:41:50Z,2020-01-01T00:46:05Z,68,0,20000,2 ,P,41,PO,N,4.25
2020-06-05T11:59:26Z,2020-06-05T12:05:19Z,25,0,5000,4 ,N,73,N,N,5.88333333333333
2019-12-20T04:52:27Z,2019-12-20T04:59:15Z,46,0,5000,2 ,P,83,PO,N,6.8
2019-12-28T21:08:14Z,2019-12-28T21:13:07Z,59,0,500,1 ,P,71,PO,N,4.88333333333333
2020-06-07T09:10:34Z,2020-06-07T09:15:29Z,24,0,1000,2 ,P,11,PO,P,4.91666666666667
2021-10-15T10:01:13Z,2021-10-15T10:06:32Z,22,1,50000,2 ,N,76,P,N,5.31666666666667
2019-12-28T09:25:47Z,2019-12-28T09:30:37Z,27,1,500,1 ,P,43,PO,N,4.83333333333333
2020-03-16T19:34:18Z,2020-03-16T19:36:51Z,55,0,5000,1 ,P,21,PO,PO,2.55
2020-03-16T23:36:14Z,2020-03-16T23:40:56Z,22,0,500,1 ,N,75,P,N,4.7
2020-02-27T09:00:56Z,2020-02-27T09:05:41Z,22,0,1000,1 ,N,71,P,N,4.75
2020-11-03T17:30:07Z,2020-11-03T17:33:26Z,24,0,7000,2 ,P,12,PO,N,3.31666666666667
2020-02-18T12:53:13Z,2020-02-18T12:58:47Z,22,0,10000,2 ,N,26,PO,N,5.56666666666667
2020-02-18T21:26:19Z,2020-02-18T21:29:35Z,21,0,25,1 ,P,55,PO,P,3.26666666666667
2020-01-19T22:15:29Z,2020-01-19T22:20:51Z,24,0,10000,3 ,P,12,PO,P,5.36666666666667
2020-10-21T09:09:13Z,2020-10-21T09:20:37Z,50,0,30000,2 ,P,37,PO,N,11.4
2020-01-27T09:17:58Z,2020-01-27T09:22:10Z,21,0,0,1 ,P,71,PO,P,4.2
2020-01-20T13:36:54Z,2020-01-20T13:41:51Z,64,0,300,2 ,P,10,P,P,4.95
2020-01-21T19:35:22Z,2020-01-21T19:44:53Z,24,0,55,1 ,P,11,PO,PO,9.51666666666667
2020-01-21T22:53:52Z,2020-01-21T22:57:42Z,83,0,125000,2 ,P,29,N,N,3.83333333333333
2020-03-15T19:54:22Z,2020-03-15T19:59:34Z,24,1,10000,2 ,P,11,PO,N,5.2
2020-01-30T18:09:24Z,2020-01-30T18:13:23Z,64,0,50,2 ,P,71,N,P,3.98333333333333
2020-01-04T13:25:28Z,2020-01-04T13:30:30Z,27,0,40000,1 ,P,43,PO,PO,5.03333333333333
2020-01-04T22:43:04Z,2020-01-04T22:48:25Z,64,0,1000,1 ,P,71,P,N,5.35
2020-01-30T05:47:16Z,2020-01-30T05:53:01Z,22,2,100000,4 ,P,71,PO,P,5.75
2020-03-05T10:36:29Z,2020-03-05T10:38:33Z,33,0,20,1 ,P,73,P,P,2.06666666666667
2020-03-05T15:52:44Z,2020-03-05T15:58:26Z,24,0,10,1 ,P,11,PO,P,5.7
2020-01-24T12:32:18Z,2020-01-24T12:37:26Z,22,0,20,1 ,P,71,PO,P,5.13333333333333
2020-09-04T14:29:33Z,2020-09-04T14:36:16Z,24,0,5000,2 ,P,11,P,P,6.71666666666667
2020-01-02T17:20:49Z,2020-01-02T17:24:47Z,25,0,20000,2 ,P,56,PO,N,3.96666666666667
2020-01-02T17:59:09Z,2020-01-02T18:03:41Z,24,2,25000,2 ,N,11,PO,N,4.53333333333333
2019-12-19T10:55:30Z,2019-12-19T10:59:19Z,44,0,100,1 ,P,71,PO,P,3.81666666666667
2020-09-05T12:24:31Z,2020-09-05T12:29:48Z,64,0,500,1 ,P,71,N,P,5.28333333333333
2020-01-05T19:27:09Z,2020-01-05T19:31:02Z,64,0,500,1 ,P,92,P,P,3.88333333333333
2019-12-30T12:43:37Z,2019-12-30T12:48:49Z,24,0,1000,2 ,P,12,PO,P,5.2
2020-03-31T22:43:08Z,2020-03-31T22:48:38Z,27,0,20000,1 ,N,43,PO,N,5.5
2019-12-30T21:07:33Z,2019-12-30T21:13:23Z,64,0,50000,2 ,P,71,PO,P,5.83333333333333
2020-09-06T11:08:23Z,2020-09-06T11:13:09Z,42,0,9999,9 ,P,73,N,N,4.76666666666667
2020-03-12T13:35:54Z,2020-03-12T13:41:06Z,27,0,25000,1 ,P,43,PO,N,5.2
2020-09-06T18:00:10Z,2020-09-06T18:05:56Z,24,0,0,1 ,P,49,N,N,5.76666666666667
2020-01-09T15:07:01Z,2020-01-09T15:13:31Z,67,0,500,1 ,N,28,P,N,6.5
2020-01-09T19:38:02Z,2020-01-09T19:42:57Z,24,0,500,1 ,P,11,PO,P,4.91666666666667
2019-10-04T10:23:39Z,2019-10-04T10:28:40Z,24,0,25000,2 ,N,11,N,N,5.01666666666667
2019-10-04T15:59:44Z,2019-10-04T16:04:44Z,26,1,15000,2 ,N,41,PO,N,5
2019-10-04T18:12:30Z,2019-10-04T18:20:29Z,21,0,0,1 ,P,36,PO,N,7.98333333333333
2019-10-05T13:06:27Z,2019-10-05T13:11:58Z,71,0,0,1 ,P,71,P,P,5.51666666666667
2019-10-05T22:36:00Z,2019-10-05T22:40:27Z,24,1,15000,1 ,P,11,PO,P,4.45
2021-04-09T07:09:53Z,2021-04-09T07:15:02Z,25,0,2000,2 ,P,51,PO,N,5.15
2020-09-06T16:04:25Z,2020-09-06T16:09:19Z,24,0,2000,2 ,P,11,PO,PO,4.9
2021-03-15T14:57:07Z,2021-03-15T15:00:27Z,27,0,4000,1 ,N,43,PO,N,3.33333333333333
2019-10-07T22:28:26Z,2019-10-07T22:31:52Z,24,0,10000,1 ,P,26,PO,PO,3.43333333333333
2019-10-08T03:07:26Z,2019-10-08T03:12:59Z,44,0,0,1 ,P,92,PO,P,5.55
2020-01-20T15:56:24Z,2020-01-20T16:00:36Z,31,0,50000,1 ,P,23,PO,P,4.2
2020-01-08T21:47:58Z,2020-01-08T21:51:03Z,22,0,1500,1 ,P,30,PO,P,3.08333333333333
2020-01-20T16:11:57Z,2020-01-20T16:18:57Z,22,1,500,1 ,P,71,P,N,7
2020-01-20T16:55:41Z,2020-01-20T17:01:04Z,12,0,100,2 ,P,79,PO,P,5.38333333333333
2020-03-13T09:12:25Z,2020-03-13T09:16:26Z,30,0,50000,2 ,P,88,PO,PO,4.01666666666667
2020-03-13T16:59:18Z,2020-03-13T17:04:25Z,24,0,500,2 ,P,71,P,P,5.11666666666667
2020-02-20T09:56:39Z,2020-02-20T10:01:26Z,24,0,35000,1 ,N,13,PO,N,4.78333333333333
2020-02-13T10:47:26Z,2020-02-13T10:53:11Z,81,0,15000,1 ,N,82,N,N,5.75
2020-02-12T09:01:27Z,2020-02-12T09:06:37Z,24,0,5000,2 ,P,13,PO,P,5.16666666666667
2020-01-13T03:04:57Z,2020-01-13T03:11:10Z,21,0,25000,3 ,P,77,PO,N,6.21666666666667
2020-03-14T01:13:26Z,2020-03-14T01:21:01Z,24,0,1000,2 ,P,11,PO,N,7.58333333333333
2020-03-13T08:18:28Z,2020-03-13T08:22:52Z,24,1,1000,1 ,P,11,PO,N,4.4
2020-01-07T02:06:42Z,2020-01-07T02:13:02Z,52,0,60000,7 ,N,31,N,N,6.33333333333333
2020-01-23T04:13:31Z,2020-01-23T04:20:09Z,24,0,75000,2 ,P,19,PO,N,6.63333333333333
2020-03-04T10:01:38Z,2020-03-04T10:06:05Z,24,0,1000,1 ,P,12,P,P,4.45
2020-03-04T18:13:05Z,2020-03-04T18:17:09Z,24,0,1000,2 ,P,11,PO,N,4.06666666666667
2020-03-04T19:47:19Z,2020-03-04T19:55:03Z,28,0,50000,1 ,N,28,P,PO,7.73333333333333
2020-03-04T20:45:57Z,2020-03-04T20:50:59Z,24,0,5000,2 ,N,11,PO,N,5.03333333333333
2020-03-04T21:13:59Z,2020-03-04T21:18:36Z,24,0,50,1 ,P,16,PO,N,4.61666666666667
2020-09-12T10:38:56Z,2020-09-12T10:45:58Z,25,0,1000,2 ,P,83,N,PO,7.03333333333333
2020-09-12T10:41:36Z,2020-09-12T10:46:04Z,31,0,25000,7 ,P,72,PO,PO,4.46666666666667
2020-04-01T13:54:47Z,2020-04-01T13:58:00Z,24,0,200,1 ,P,12,P,N,3.21666666666667
2020-06-26T02:16:10Z,2020-06-26T02:20:20Z,64,0,100,2 ,P,71,P,P,4.16666666666667
2019-11-28T22:37:15Z,2019-11-28T22:43:38Z,24,0,10000,2 ,P,11,PO,N,6.38333333333333
2021-12-04T00:49:09Z,2021-12-04T00:53:24Z,11,0,2000,2 ,P,96,PO,N,4.25
2021-12-04T06:14:48Z,2021-12-04T06:18:01Z,51,0,0,1 ,P,77,PO,P,3.21666666666667
2020-02-29T08:48:12Z,2020-02-29T08:53:11Z,24,0,50,1 ,P,11,P,P,4.98333333333333
2019-11-29T01:30:50Z,2019-11-29T01:35:29Z,64,0,2000,2 ,P,71,N,P,4.65
2020-02-29T22:33:50Z,2020-02-29T22:36:09Z,28,0,400,1 ,P,11,PO,PO,2.31666666666667
2020-05-20T21:55:33Z,2020-05-20T22:00:20Z,24,1,300,1 ,P,11,PO,P,4.78333333333333
2020-05-16T04:40:14Z,2020-05-16T04:46:43Z,22,0,50,1 ,P,88,N,P,6.48333333333333
2020-05-29T06:58:42Z,2020-05-29T07:04:12Z,24,0,25000,2 ,P,11,N,N,5.5
2020-03-01T19:11:05Z,2020-03-01T19:16:26Z,24,0,15000,2 ,P,11,PO,P,5.35
2020-03-01T19:45:53Z,2020-03-01T19:50:23Z,24,0,0,1 ,P,12,P,P,4.5
2020-05-30T00:17:07Z,2020-05-30T00:20:31Z,21,1,10000,1 ,P,71,P,N,3.4
2020-05-30T04:02:44Z,2020-05-30T04:07:55Z,64,0,500,1 ,P,71,N,P,5.18333333333333
2020-05-31T23:10:06Z,2020-05-31T23:14:30Z,83,0,100000,3 ,N,81,PO,N,4.4
2021-11-09T15:57:58Z,2021-11-09T16:04:04Z,29,0,1000,2 ,P,84,PO,P,6.1
2019-11-28T13:07:53Z,2019-11-28T13:11:51Z,24,0,15000,2 ,P,11,PO,N,3.96666666666667
2019-10-10T15:32:03Z,2019-10-10T15:35:22Z,24,0,2000,1 ,P,11,PO,P,3.31666666666667
2020-01-07T10:00:17Z,2020-01-07T10:03:27Z,21,0,0,1 ,P,71,PO,N,3.16666666666667
2019-11-25T18:43:31Z,2019-11-25T18:45:10Z,32,0,200,2 ,P,28,P,P,1.65
2019-11-26T11:48:43Z,2019-11-26T11:52:02Z,25,0,0,1 ,P,71,PO,P,3.31666666666667
2019-11-26T15:26:10Z,2019-11-26T15:30:15Z,62,0,2000,1 ,P,73,PO,P,4.08333333333333
2019-11-27T14:39:44Z,2019-11-27T14:43:05Z,24,1,5000,1 ,P,11,PO,N,3.35
2019-11-27T05:21:00Z,2019-11-27T05:26:31Z,78,0,50000,2 ,N,71,PO,N,5.51666666666667
2020-12-22T11:23:11Z,2020-12-22T11:27:42Z,24,1,50000,2 ,N,11,P,N,4.51666666666667
2020-09-01T02:44:05Z,2020-09-01T02:48:28Z,12,1,1500,1 ,P,11,PO,N,4.38333333333333
2020-08-20T14:09:37Z,2020-08-20T14:13:37Z,64,0,120000,2 ,P,71,P,N,4
2020-12-21T21:18:12Z,2020-12-21T21:25:30Z,22,0,50,1 ,P,71,PO,N,7.3
2020-09-25T15:36:16Z,2020-09-25T15:43:25Z,24,0,50000,3 ,P,11,PO,N,7.15
2020-09-16T13:56:21Z,2020-09-16T14:00:56Z,25,0,1000,1 ,P,77,PO,N,4.58333333333333
2020-09-16T14:48:01Z,2020-09-16T14:51:12Z,62,0,200000,11,N,73,N,N,3.18333333333333
2021-04-12T14:54:45Z,2021-04-12T14:56:26Z,24,0,7500,2 ,N,28,P,N,1.68333333333333
2021-04-12T19:27:50Z,2021-04-12T19:32:49Z,21,0,15000,2 ,P,28,PO,N,4.98333333333333
2021-04-13T04:57:38Z,2021-04-13T05:02:49Z,64,0,2500,1 ,P,71,PO,N,5.18333333333333
2020-09-10T10:11:41Z,2020-09-10T10:17:23Z,28,0,1000,1 ,P,26,P,P,5.7
2020-09-10T16:40:22Z,2020-09-10T16:44:35Z,24,0,1000,2 ,P,11,P,N,4.21666666666667
2020-09-10T20:09:56Z,2020-09-10T20:13:51Z,64,0,5000,1 ,N,71,PO,N,3.91666666666667
2020-11-04T08:03:20Z,2020-11-04T08:09:07Z,24,1,10000,2 ,N,11,PO,N,5.78333333333333
2021-10-21T20:47:55Z,2021-10-21T20:52:31Z,24,0,2000,2 ,P,11,PO,N,4.6
2020-12-21T18:37:29Z,2020-12-21T18:39:57Z,41,0,50000,2 ,P,24,N,N,2.46666666666667
2020-09-14T11:14:59Z,2020-09-14T11:19:36Z,24,0,2000,2 ,P,11,PO,P,4.61666666666667
2020-12-21T15:00:58Z,2020-12-21T15:04:16Z,27,0,2000,1 ,P,45,PO,P,3.3
2019-12-24T20:21:10Z,2019-12-24T20:25:30Z,21,0,1000,1 ,P,91,PO,PO,4.33333333333333
2019-11-23T02:35:07Z,2019-11-23T02:42:07Z,12,0,500000,7 ,N,24,N,N,7
2019-12-25T00:18:24Z,2019-12-25T00:23:06Z,21,0,20000,2 ,P,79,PO,N,4.7
2021-03-07T16:32:51Z,2021-03-07T16:36:53Z,12,0,0,1 ,P,77,PO,N,4.03333333333333
2021-03-08T02:07:19Z,2021-03-08T02:14:56Z,24,1,500,1 ,P,11,P,N,7.61666666666667
2019-11-24T10:29:38Z,2019-11-24T10:34:19Z,22,0,3000,2 ,P,71,PO,N,4.68333333333333
2019-11-24T13:38:22Z,2019-11-24T13:42:41Z,50,0,1000,2 ,N,28,PO,N,4.31666666666667
2019-11-21T23:29:48Z,2019-11-21T23:35:07Z,44,0,5000,1 ,P,71,PO,PO,5.31666666666667
2021-09-23T10:38:58Z,2021-09-23T10:44:23Z,24,0,50000,2 ,N,11,P,N,5.41666666666667
2021-12-12T04:35:31Z,2021-12-12T04:40:52Z,81,0,10000,2 ,N,28,N,P,5.35
2021-09-23T23:20:36Z,2021-09-23T23:26:08Z,11,0,100000,2 ,P,49,PO,PO,5.53333333333333
2021-09-12T08:47:41Z,2021-09-12T08:53:10Z,24,0,6000,2 ,P,11,PO,P,5.48333333333333
2021-11-14T03:50:15Z,2021-11-14T03:55:01Z,27,0,20000,1 ,P,43,PO,PO,4.76666666666667
2021-11-14T02:44:09Z,2021-11-14T02:48:50Z,24,0,8000,2 ,P,11,PO,P,4.68333333333333
2021-09-02T11:29:18Z,2021-09-02T11:35:55Z,24,0,2500,2 ,P,11,PO,N,6.61666666666667
2020-01-18T12:14:01Z,2020-01-18T12:16:29Z,11,0,20000,2 ,P,34,N,PO,2.46666666666667
2021-09-13T15:21:09Z,2021-09-13T15:26:32Z,24,0,2000,1 ,N,11,P,N,5.38333333333333
2021-09-09T13:54:59Z,2021-09-09T14:04:54Z,56,0,10000,1 ,P,69,PO,P,9.91666666666667
2021-09-10T03:26:06Z,2021-09-10T03:30:51Z,44,0,150,1 ,P,83,N,P,4.75
2021-09-10T03:54:08Z,2021-09-10T03:58:31Z,34,0,80000,2 ,N,28,PO,N,4.38333333333333
2021-09-04T23:42:33Z,2021-09-04T23:47:42Z,64,0,500,1 ,P,96,N,N,5.15
2021-09-04T17:15:16Z,2021-09-04T17:19:41Z,27,0,2000,1 ,P,43,P,N,4.41666666666667
2021-09-04T20:21:28Z,2021-09-04T20:26:54Z,60,0,0,1 ,P,19,N,P,5.43333333333333
2021-12-05T02:33:47Z,2021-12-05T02:39:20Z,24,0,50000,2 ,P,11,PO,P,5.55
2021-12-04T22:21:26Z,2021-12-04T22:26:13Z,24,0,500,1 ,P,12,PO,N,4.78333333333333
2021-09-05T19:57:33Z,2021-09-05T20:03:36Z,64,0,200,1 ,P,76,PO,P,6.05
2020-03-12T04:36:00Z,2020-03-12T04:40:37Z,64,0,6000,9 ,P,71,P,P,4.61666666666667
2019-11-23T14:54:04Z,2019-11-23T15:01:05Z,27,0,2000,1 ,P,43,PO,N,7.01666666666667
2019-12-11T11:58:25Z,2019-12-11T12:02:35Z,64,0,500,4 ,P,71,P,P,4.16666666666667
2021-11-15T03:10:54Z,2021-11-15T03:14:22Z,44,0,1,1 ,P,71,PO,P,3.46666666666667
2021-11-15T07:44:20Z,2021-11-15T07:51:42Z,31,0,20000,1 ,P,62,PO,PO,7.36666666666667
2021-09-17T07:16:06Z,2021-09-17T07:19:51Z,24,0,5000,2 ,N,11,N,N,3.75
2021-09-17T16:17:34Z,2021-09-17T16:22:02Z,64,0,4000,2 ,N,71,N,N,4.46666666666667
2021-09-06T10:43:59Z,2021-09-06T10:48:57Z,24,1,2000,1 ,N,11,PO,N,4.96666666666667
2021-09-06T17:19:32Z,2021-09-06T17:24:44Z,44,0,250,1 ,N,71,N,N,5.2
2019-10-14T10:02:00Z,2019-10-14T10:07:03Z,69,0,50000,2 ,N,20,P,N,5.05
2019-10-14T12:52:28Z,2019-10-14T12:58:07Z,24,1,0,1 ,N,19,PO,N,5.65
2019-10-14T19:29:36Z,2019-10-14T19:35:28Z,24,0,2000,2 ,P,19,PO,N,5.86666666666667
2021-09-11T21:29:15Z,2021-09-11T21:31:50Z,22,0,50000,2 ,P,71,PO,N,2.58333333333333
2021-09-12T01:29:49Z,2021-09-12T01:34:21Z,24,0,2000,1 ,P,19,PO,N,4.53333333333333
2019-12-07T18:59:31Z,2019-12-07T19:02:39Z,24,0,35000,2 ,P,11,PO,N,3.13333333333333
2019-10-29T01:51:55Z,2019-10-29T01:57:40Z,21,0,30000,4 ,P,24,PO,N,5.75
2019-10-30T09:22:04Z,2019-10-30T09:25:54Z,12,0,0,1 ,N,96,N,P,3.83333333333333
2019-10-30T16:16:58Z,2019-10-30T16:22:46Z,24,0,5000,1 ,N,12,PO,N,5.8
2021-03-06T12:50:23Z,2021-03-06T12:55:32Z,24,0,2500,1 ,P,11,PO,P,5.15
2019-11-04T13:14:41Z,2019-11-04T13:18:15Z,21,0,4000,2 ,P,93,PO,N,3.56666666666667
2019-11-04T15:21:58Z,2019-11-04T15:28:00Z,81,0,30000,1 ,P,82,N,N,6.03333333333333
2019-11-01T18:28:54Z,2019-11-01T18:33:16Z,22,0,200,1 ,P,55,PO,P,4.36666666666667
2019-12-06T14:54:22Z,2019-12-06T15:01:08Z,24,1,1,1 ,P,11,PO,P,6.76666666666667
2021-09-02T21:21:12Z,2021-09-02T21:26:19Z,83,0,3000,2 ,P,30,PO,P,5.11666666666667
2019-10-29T20:06:13Z,2019-10-29T20:11:47Z,62,0,150000,2 ,P,83,P,P,5.56666666666667
2019-11-03T16:35:17Z,2019-11-03T16:39:21Z,62,0,100000,2 ,N,73,PO,N,4.06666666666667
2019-11-03T17:49:33Z,2019-11-03T17:54:16Z,24,0,25,1 ,N,12,P,N,4.71666666666667
2021-08-31T13:12:00Z,2021-08-31T13:15:50Z,22,0,3000,2 ,P,71,PO,P,3.83333333333333
2019-12-05T08:46:34Z,2019-12-05T08:51:09Z,44,0,2000,1 ,P,33,N,P,4.58333333333333
2019-12-25T11:29:14Z,2019-12-25T11:32:18Z,24,0,10000,2 ,P,11,P,N,3.06666666666667
2019-12-05T16:18:35Z,2019-12-05T16:23:03Z,64,0,5000,2 ,P,71,P,N,4.46666666666667
2019-12-05T17:03:00Z,2019-12-05T17:05:55Z,25,0,20,1 ,P,71,PO,P,2.91666666666667
